Date,Apple,Adobe,Amazon,Blackberry,Disney,Ebay,Google,Hp,Ibm,Facebook,Microsoft,Twitter
2018-01-29,41.9900016784668,198.22999572753906,70.88400268554688,13.0,111.54000091552734,40.79999923706055,19.0,23.809999465942383,159.46463012695312,185.97999572753906,93.91999816894531,25.18000030517578
2018-01-30,41.74250030517578,196.89999389648438,71.89099884033203,12.579999923706055,110.11000061035156,40.400001525878906,18.889999389648438,23.440000534057617,156.42446899414062,187.1199951171875,92.73999786376953,25.6200008392334
2018-01-31,41.85749816894531,199.75999450683594,72.54450225830078,12.65999984741211,108.66999816894531,40.58000183105469,19.0,23.31999969482422,156.50096130371094,186.88999938964844,95.01000213623047,25.809999465942383
2018-02-01,41.94499969482422,199.3800048828125,69.5,12.899999618530273,110.48999786376953,46.189998626708984,18.56999969482422,23.299999237060547,155.2581329345703,193.08999633789062,94.26000213623047,27.139999389648438
2018-02-02,40.125,195.63999938964844,71.49749755859375,12.40999984741211,108.69999694824219,44.29999923706055,18.459999084472656,22.479999542236328,152.0363311767578,190.27999877929688,91.77999877929688,25.920000076293945
2018-02-05,39.122501373291016,190.27000427246094,69.5,11.859999656677246,104.69999694824219,42.369998931884766,17.600000381469727,21.290000915527344,145.82217407226562,181.25999450683594,88.0,25.1299991607666
2018-02-06,40.75749969482422,194.47000122070312,72.14199829101562,12.0,106.16999816894531,42.790000915527344,17.850000381469727,21.43000030517578,148.50860595703125,185.30999755859375,91.33000183105469,25.239999771118164
2018-02-07,39.8849983215332,192.33999633789062,70.83899688720703,11.75,104.76000213623047,42.33000183105469,17.989999771118164,21.209999084472656,147.08413696289062,180.17999267578125,89.61000061035156,26.90999984741211
2018-02-08,38.787498474121094,185.16000366210938,67.5250015258789,11.40999984741211,101.3499984741211,41.02000045776367,17.639999389648438,19.920000076293945,141.09942626953125,171.5800018310547,85.01000213623047,30.18000030517578
2018-02-09,39.102500915527344,187.99000549316406,66.9800033569336,11.609999656677246,103.08999633789062,41.65999984741211,18.030000686645508,20.110000610351562,142.93499755859375,176.11000061035156,88.18000030517578,31.510000228881836
2018-02-12,40.6775016784668,192.14999389648438,69.3115005493164,11.729999542236328,103.38999938964844,42.31999969482422,17.600000381469727,20.40999984741211,144.7418670654297,176.41000366210938,89.12999725341797,30.950000762939453
2018-02-13,41.084999084472656,193.47999572753906,70.72550201416016,11.770000457763672,104.12000274658203,42.150001525878906,17.649999618530273,20.579999923706055,144.12045288085938,173.14999389648438,89.83000183105469,33.439998626708984
2018-02-14,41.842498779296875,197.1300048828125,72.55249786376953,12.100000381469727,104.5999984741211,42.439998626708984,17.280000686645508,21.290000915527344,147.95411682128906,179.52000427246094,90.80999755859375,33.75
2018-02-15,43.247501373291016,202.97000122070312,73.08799743652344,12.119999885559082,105.18000030517578,43.0099983215332,17.40999984741211,21.450000762939453,149.14913940429688,179.9600067138672,92.66000366210938,33.61000061035156
2018-02-16,43.10749816894531,201.55999755859375,72.43450164794922,12.0600004196167,106.52999877929688,43.34000015258789,17.649999618530273,21.399999618530273,149.31166076660156,177.36000061035156,92.0,33.060001373291016
2018-02-20,42.962501525878906,202.97999572753906,73.4175033569336,12.109999656677246,105.9800033569336,43.38999938964844,17.239999771118164,21.389999389648438,148.33651733398438,176.00999450683594,92.72000122070312,32.84000015258789
2018-02-21,42.76750183105469,202.08999633789062,74.14600372314453,12.199999809265137,105.05000305175781,43.119998931884766,17.190000534057617,21.170000076293945,147.18930053710938,177.91000366210938,91.48999786376953,33.380001068115234
2018-02-22,43.125,202.61000061035156,74.26699829101562,11.90999984741211,105.23999786376953,42.83000183105469,17.200000762939453,21.389999389648438,146.44358825683594,178.99000549316406,91.7300033569336,32.11000061035156
2018-02-23,43.875,209.74000549316406,75.0,12.550000190734863,107.25,43.68000030517578,17.56999969482422,22.1299991607666,148.68069458007812,183.2899932861328,94.05999755859375,32.65999984741211
2018-02-26,44.74250030517578,212.14999389648438,76.09750366210938,12.579999923706055,109.80999755859375,43.83000183105469,17.479999542236328,23.459999084472656,151.6061248779297,184.92999267578125,95.41999816894531,32.15999984741211
2018-02-27,44.59749984741211,208.82000732421875,75.5989990234375,12.350000381469727,104.87000274658203,43.150001525878906,16.829999923706055,23.520000457763672,149.66539001464844,181.4600067138672,94.19999694824219,31.31999969482422
2018-02-28,44.529998779296875,209.1300048828125,75.62249755859375,12.140000343322754,103.16000366210938,42.86000061035156,16.90999984741211,23.389999389648438,148.97705078125,178.32000732421875,93.7699966430664,31.860000610351562
2018-03-01,43.75,206.02999877929688,74.67250061035156,12.109999656677246,102.56999969482422,42.27000045776367,17.020000457763672,23.350000381469727,147.04588317871094,175.94000244140625,92.8499984741211,32.2400016784668
2018-03-02,44.0525016784668,209.7899932861328,75.01249694824219,12.359999656677246,102.98999786376953,42.95000076293945,17.229999542236328,23.56999969482422,147.69598388671875,176.6199951171875,93.05000305175781,33.0
2018-03-05,44.20500183105469,211.16000366210938,76.18049621582031,12.390000343322754,103.41000366210938,43.189998626708984,17.280000686645508,23.690000534057617,150.0478057861328,180.39999389648438,93.63999938964844,34.58000183105469
2018-03-06,44.16749954223633,212.00999450683594,76.88200378417969,12.4399995803833,104.94000244140625,43.13999938964844,17.510000228881836,23.950000762939453,148.87188720703125,179.77999877929688,93.31999969482422,34.43000030517578
2018-03-07,43.75749969482422,216.86000061035156,77.25,12.5,103.58999633789062,43.93000030517578,17.850000381469727,24.040000915527344,151.35755920410156,183.7100067138672,93.86000061035156,35.7599983215332
2018-03-08,44.23500061035156,216.39999389648438,77.59300231933594,12.890000343322754,104.02999877929688,43.68000030517578,17.690000534057617,23.950000762939453,149.34034729003906,182.33999633789062,94.43000030517578,34.849998474121094
2018-03-09,44.994998931884766,221.11000061035156,78.94450378417969,12.869999885559082,104.7300033569336,43.810001373291016,17.670000076293945,24.649999618530273,152.30401611328125,185.22999572753906,96.54000091552734,35.349998474121094
2018-03-12,45.43000030517578,220.94000244140625,79.91950225830078,12.819999694824219,105.16999816894531,43.900001525878906,17.959999084472656,23.829999923706055,153.2122344970703,184.75999450683594,96.7699966430664,35.5
2018-03-13,44.99250030517578,219.75999450683594,79.40899658203125,12.609999656677246,103.7300033569336,42.81999969482422,17.8700008392334,23.6200008392334,152.31358337402344,181.8800048828125,94.41000366210938,34.11000061035156
2018-03-14,44.61000061035156,218.44000244140625,79.55000305175781,12.800000190734863,103.9000015258789,42.83000183105469,17.850000381469727,23.479999542236328,151.16635131835938,184.19000244140625,93.8499984741211,36.599998474121094
2018-03-15,44.662498474121094,218.8699951171875,79.11599731445312,13.25,103.23999786376953,42.59000015258789,17.829999923706055,23.479999542236328,152.5908203125,183.86000061035156,94.18000030517578,35.79999923706055
2018-03-16,44.505001068115234,225.5500030517578,78.58399963378906,12.949999809265137,102.87000274658203,42.459999084472656,18.299999237060547,23.510000228881836,153.2122344970703,185.08999633789062,94.5999984741211,35.58000183105469
2018-03-19,43.82500076293945,222.17999267578125,77.24649810791016,12.720000267028809,101.4800033569336,42.09000015258789,18.049999237060547,23.200000762939453,150.43020629882812,172.55999755859375,92.88999938964844,34.97999954223633
2018-03-20,43.810001373291016,229.75,79.32550048828125,13.079999923706055,101.3499984741211,41.959999084472656,17.6200008392334,23.280000686645508,149.33078002929688,168.14999389648438,93.12999725341797,31.350000381469727
2018-03-21,42.817501068115234,226.85000610351562,79.09300231933594,13.15999984741211,101.81999969482422,41.66999816894531,17.579999923706055,23.280000686645508,149.7992401123047,169.38999938964844,92.4800033569336,32.72999954223633
2018-03-22,42.212501525878906,220.52000427246094,77.24600219726562,12.819999694824219,100.5999984741211,40.58000183105469,17.420000076293945,22.469999313354492,145.4015350341797,164.88999938964844,89.79000091552734,31.200000762939453
2018-03-23,41.23500061035156,215.02000427246094,74.77799987792969,12.4399995803833,98.54000091552734,39.709999084472656,16.959999084472656,21.850000381469727,142.34225463867188,159.38999938964844,87.18000030517578,31.030000686645508
2018-03-26,43.192501068115234,228.91000366210938,77.79299926757812,13.09000015258789,100.6500015258789,41.0099983215332,17.09000015258789,22.200000762939453,146.625244140625,160.05999755859375,93.77999877929688,31.90999984741211
2018-03-27,42.084999084472656,213.8000030517578,74.85250091552734,12.399999618530273,99.36000061035156,40.220001220703125,17.170000076293945,21.770000457763672,145.2294464111328,152.22000122070312,89.47000122070312,28.06999969482422
2018-03-28,41.619998931884766,212.5399932861328,71.57099914550781,12.199999809265137,98.54000091552734,40.11000061035156,17.6299991607666,21.690000534057617,145.8126220703125,153.02999877929688,89.38999938964844,28.450000762939453
2018-03-29,41.94499969482422,216.0800018310547,72.36699676513672,11.5,100.44000244140625,40.2400016784668,17.34000015258789,21.920000076293945,146.68260192871094,159.7899932861328,91.2699966430664,29.010000228881836
2018-04-02,41.66999816894531,212.27999877929688,68.59950256347656,10.720000267028809,98.66000366210938,39.36000061035156,16.979999542236328,21.139999389648438,143.47036743164062,155.38999938964844,88.5199966430664,28.040000915527344
2018-04-03,42.09749984741211,215.92999267578125,69.60250091552734,10.4399995803833,99.41999816894531,39.61000061035156,17.360000610351562,21.31999969482422,143.26004028320312,156.11000061035156,89.70999908447266,27.540000915527344
2018-04-04,42.90250015258789,225.0500030517578,70.52850341796875,10.529999732971191,100.94999694824219,39.790000915527344,17.520000457763672,21.540000915527344,147.34225463867188,155.10000610351562,92.33000183105469,28.25
